28
34
31
16
32
18
28
23
31
24
18
20
25
35
19
27
36
39
35
32
39
36
32
26
34
32
34
34
32
24
27
26
25
30
28
34
28
35
31
24
28
33
32
21
30
31
33
23
33
25
30
22
23
32
30
33
39
27
31
24
30
29
33
38
25
34
26
28
33
26
27
21
30
24
33
23
28
37
18
31
33
22
28
36
31
37
30
28
33
35
17
35
31
30
23
27
30
19
21
24
26
35
37
31
23
19
31
20
25
16
23
32
31
30
30
30
29
29
31
24
24
39
21
30
32
28
37
26
32
28
23
21
38
20
31
29
25
27
34
28
30
22
31
19
28
17
29
22
36
37
38
33
28
28
24
20
36
24
23
29
24
34
21
41
28
28
29
29
23
37
27
34
29
22
22
26
24
37
30
27
20
27
31
34
34
39
30
30
37
31
31
25
36
30
29
19
32
20
34
20
32
14
16
26
25
15
31
31
24
31
35
32
32
23
37
28
19
25
38
32
24
32
25
19
34
23
35
34
30
23
28
35
38
23
28
28
26
24
31
